unit_code,age_code,sex_code,geo_code,flags_code,time_code,values_code,unit,age,sex,geo,flags,time,values
NR,TOTAL,F,AL,,2021,1419759,Number,Total,Females,Albania,,2021,1419759
NR,TOTAL,F,AT,,2021,4535712,Number,Total,Females,Austria,,2021,4535712
NR,TOTAL,F,BE,,2021,5854293,Number,Total,Females,Belgium,,2021,5854293
NR,TOTAL,F,BG,,2021,3566833,Number,Total,Females,Bulgaria,,2021,3566833
NR,TOTAL,F,CH,,2021,4367701,Number,Total,Females,Switzerland,,2021,4367701
NR,TOTAL,F,CY,,2021,458357,Number,Total,Females,Cyprus,,2021,458357
NR,TOTAL,F,CZ,,2021,5426674,Number,Total,Females,Czechia,,2021,5426674
NR,TOTAL,F,DE,,2021,42128512,Number,Total,Females,Germany (until 1990 former territory of the FRG),,2021,42128512
NR,TOTAL,F,DE_TOT,,2021,42128512,Number,Total,Females,Germany including former GDR,,2021,42128512
NR,TOTAL,F,DK,,2021,2935188,Number,Total,Females,Denmark,,2021,2935188
NR,TOTAL,F,EA18,p,2021,173621004,Number,Total,Females,Euro area - 18 countries (2014),p,2021,173621004
NR,TOTAL,F,EA19,p,2021,175103086,Number,Total,Females,Euro area - 19 countries  (2015-2022),p,2021,175103086
NR,TOTAL,F,EE,,2021,699153,Number,Total,Females,Estonia,,2021,699153
NR,TOTAL,F,EFTA,,2021,7239247,Number,Total,Females,European Free Trade Association,,2021,7239247
NR,TOTAL,F,EL,,2021,5482584,Number,Total,Females,Greece,,2021,5482584
NR,TOTAL,F,ES,,2021,24171413,Number,Total,Females,Spain,,2021,24171413
NR,TOTAL,F,EU27_2020,ep,2021,228673217,Number,Total,Females,European Union - 27 countries (from 2020),ep,2021,228673217
NR,TOTAL,F,FI,,2021,2799985,Number,Total,Females,Finland,,2021,2799985
NR,TOTAL,F,FR,p,2021,34939338,Number,Total,Females,France,p,2021,34939338
NR,TOTAL,F,HR,,2021,2071425,Number,Total,Females,Croatia,,2021,2071425
NR,TOTAL,F,HU,,2021,5066978,Number,Total,Females,Hungary,,2021,5066978
NR,TOTAL,F,IE,,2021,2528521,Number,Total,Females,Ireland,,2021,2528521
NR,TOTAL,F,IS,,2021,179749,Number,Total,Females,Iceland,,2021,179749
NR,TOTAL,F,IT,,2021,30369987,Number,Total,Females,Italy,,2021,30369987
NR,TOTAL,F,LI,,2021,19687,Number,Total,Females,Liechtenstein,,2021,19687
NR,TOTAL,F,LT,,2021,1482082,Number,Total,Females,Lithuania,,2021,1482082
NR,TOTAL,F,LU,,2021,315274,Number,Total,Females,Luxembourg,,2021,315274
NR,TOTAL,F,LV,,2021,1017998,Number,Total,Females,Latvia,,2021,1017998
NR,TOTAL,F,ME,,2021,313875,Number,Total,Females,Montenegro,,2021,313875
NR,TOTAL,F,MK,,2021,1033590,Number,Total,Females,North Macedonia,,2021,1033590
NR,TOTAL,F,MT,,2021,249161,Number,Total,Females,Malta,,2021,249161
NR,TOTAL,F,NL,,2021,8788879,Number,Total,Females,Netherlands,,2021,8788879
NR,TOTAL,F,NO,,2021,2672110,Number,Total,Females,Norway,,2021,2672110
NR,TOTAL,F,PL,ep,2021,19532513,Number,Total,Females,Poland,ep,2021,19532513
NR,TOTAL,F,PT,,2021,5439503,Number,Total,Females,Portugal,,2021,5439503
NR,TOTAL,F,RO,,2021,9814072,Number,Total,Females,Romania,,2021,9814072
NR,TOTAL,F,RS,,2021,3525575,Number,Total,Females,Serbia,,2021,3525575
NR,TOTAL,F,SE,,2021,5156448,Number,Total,Females,Sweden,,2021,5156448
NR,TOTAL,F,SI,,2021,1049039,Number,Total,Females,Slovenia,,2021,1049039
NR,TOTAL,F,SK,,2021,2793295,Number,Total,Females,Slovakia,,2021,2793295
NR,TOTAL,F,TR,,2021,41698377,Number,Total,Females,Türkiye,,2021,41698377
NR,TOTAL,F,UA,,2021,22223341,Number,Total,Females,Ukraine,,2021,22223341
NR,TOTAL,M,AL,,2021,1409982,Number,Total,Males,Albania,,2021,1409982
NR,TOTAL,M,AT,,2021,4396952,Number,Total,Males,Austria,,2021,4396952
NR,TOTAL,M,BE,,2021,5700474,Number,Total,Males,Belgium,,2021,5700474
NR,TOTAL,M,BG,,2021,3349715,Number,Total,Males,Bulgaria,,2021,3349715
NR,TOTAL,M,CH,,2021,4302599,Number,Total,Males,Switzerland,,2021,4302599
NR,TOTAL,M,CY,,2021,437650,Number,Total,Males,Cyprus,,2021,437650
NR,TOTAL,M,CZ,,2021,5275103,Number,Total,Males,Czechia,,2021,5275103
NR,TOTAL,M,DE,,2021,41026519,Number,Total,Males,Germany (until 1990 former territory of the FRG),,2021,41026519
NR,TOTAL,M,DE_TOT,,2021,41026519,Number,Total,Males,Germany including former GDR,,2021,41026519
NR,TOTAL,M,DK,,2021,2904857,Number,Total,Males,Denmark,,2021,2904857
NR,TOTAL,M,EA18,p,2021,166144350,Number,Total,Males,Euro area - 18 countries (2014),p,2021,166144350
NR,TOTAL,M,EA19,p,2021,167457948,Number,Total,Males,Euro area - 19 countries  (2015-2022),p,2021,167457948
NR,TOTAL,M,EE,,2021,630915,Number,Total,Males,Estonia,,2021,630915
NR,TOTAL,M,EFTA,,2021,7230269,Number,Total,Males,European Free Trade Association,,2021,7230269
NR,TOTAL,M,EL,,2021,5196048,Number,Total,Males,Greece,,2021,5196048
NR,TOTAL,M,ES,,2021,23227282,Number,Total,Males,Spain,,2021,23227282
NR,TOTAL,M,EU27_2020,ep,2021,218534272,Number,Total,Males,European Union - 27 countries (from 2020),ep,2021,218534272
NR,TOTAL,M,FI,,2021,2733808,Number,Total,Males,Finland,,2021,2733808
NR,TOTAL,M,FR,p,2021,32717344,Number,Total,Males,France,p,2021,32717344
NR,TOTAL,M,HR,,2021,1964930,Number,Total,Males,Croatia,,2021,1964930
NR,TOTAL,M,HU,,2021,4663794,Number,Total,Males,Hungary,,2021,4663794
NR,TOTAL,M,IE,,2021,2477803,Number,Total,Males,Ireland,,2021,2477803
NR,TOTAL,M,IS,,2021,189043,Number,Total,Males,Iceland,,2021,189043
NR,TOTAL,M,IT,,2021,28866226,Number,Total,Males,Italy,,2021,28866226
NR,TOTAL,M,LI,,2021,19368,Number,Total,Males,Liechtenstein,,2021,19368
NR,TOTAL,M,LT,,2021,1313598,Number,Total,Males,Lithuania,,2021,1313598
NR,TOTAL,M,LU,,2021,319456,Number,Total,Males,Luxembourg,,2021,319456
NR,TOTAL,M,LV,,2021,875225,Number,Total,Males,Latvia,,2021,875225
NR,TOTAL,M,ME,,2021,306864,Number,Total,Males,Montenegro,,2021,306864
NR,TOTAL,M,MK,,2021,1035218,Number,Total,Males,North Macedonia,,2021,1035218
NR,TOTAL,M,MT,,2021,266939,Number,Total,Males,Malta,,2021,266939
NR,TOTAL,M,NL,,2021,8686536,Number,Total,Males,Netherlands,,2021,8686536
NR,TOTAL,M,NO,,2021,2719259,Number,Total,Males,Norway,,2021,2719259
NR,TOTAL,M,PL,ep,2021,18307488,Number,Total,Males,Poland,ep,2021,18307488
NR,TOTAL,M,PT,,2021,4858749,Number,Total,Males,Portugal,,2021,4858749
NR,TOTAL,M,RO,,2021,9387590,Number,Total,Males,Romania,,2021,9387590
NR,TOTAL,M,RS,,2021,3345972,Number,Total,Males,Serbia,,2021,3345972
NR,TOTAL,M,SE,,2021,5222847,Number,Total,Males,Sweden,,2021,5222847
NR,TOTAL,M,SI,,2021,1059938,Number,Total,Males,Slovenia,,2021,1059938
NR,TOTAL,M,SK,,2021,2666486,Number,Total,Males,Slovakia,,2021,2666486
NR,TOTAL,M,TR,,2021,41915985,Number,Total,Males,Türkiye,,2021,41915985
NR,TOTAL,M,UA,,2021,19195376,Number,Total,Males,Ukraine,,2021,19195376
NR,TOTAL,T,AL,,2021,2829741,Number,Total,Total,Albania,,2021,2829741
NR,TOTAL,T,AT,,2021,8932664,Number,Total,Total,Austria,,2021,8932664
NR,TOTAL,T,BE,,2021,11554767,Number,Total,Total,Belgium,,2021,11554767
NR,TOTAL,T,BG,,2021,6916548,Number,Total,Total,Bulgaria,,2021,6916548
NR,TOTAL,T,CH,,2021,8670300,Number,Total,Total,Switzerland,,2021,8670300
NR,TOTAL,T,CY,,2021,896007,Number,Total,Total,Cyprus,,2021,896007
NR,TOTAL,T,CZ,,2021,10701777,Number,Total,Total,Czechia,,2021,10701777
NR,TOTAL,T,DE,,2021,83155031,Number,Total,Total,Germany (until 1990 former territory of the FRG),,2021,83155031
NR,TOTAL,T,DE_TOT,,2021,83155031,Number,Total,Total,Germany including former GDR,,2021,83155031
NR,TOTAL,T,DK,,2021,5840045,Number,Total,Total,Denmark,,2021,5840045
NR,TOTAL,T,EA18,p,2021,339765354,Number,Total,Total,Euro area - 18 countries (2014),p,2021,339765354
NR,TOTAL,T,EA19,p,2021,342561034,Number,Total,Total,Euro area - 19 countries  (2015-2022),p,2021,342561034
NR,TOTAL,T,EE,,2021,1330068,Number,Total,Total,Estonia,,2021,1330068
NR,TOTAL,T,EFTA,,2021,14469516,Number,Total,Total,European Free Trade Association,,2021,14469516
NR,TOTAL,T,EL,,2021,10678632,Number,Total,Total,Greece,,2021,10678632
NR,TOTAL,T,ES,,2021,47398695,Number,Total,Total,Spain,,2021,47398695
NR,TOTAL,T,EU27_2020,ep,2021,447207489,Number,Total,Total,European Union - 27 countries (from 2020),ep,2021,447207489
NR,TOTAL,T,FI,,2021,5533793,Number,Total,Total,Finland,,2021,5533793
NR,TOTAL,T,FR,p,2021,67656682,Number,Total,Total,France,p,2021,67656682
NR,TOTAL,T,HR,,2021,4036355,Number,Total,Total,Croatia,,2021,4036355
NR,TOTAL,T,HU,,2021,9730772,Number,Total,Total,Hungary,,2021,9730772
NR,TOTAL,T,IE,,2021,5006324,Number,Total,Total,Ireland,,2021,5006324
NR,TOTAL,T,IS,,2021,368792,Number,Total,Total,Iceland,,2021,368792
NR,TOTAL,T,IT,,2021,59236213,Number,Total,Total,Italy,,2021,59236213
NR,TOTAL,T,LI,,2021,39055,Number,Total,Total,Liechtenstein,,2021,39055
NR,TOTAL,T,LT,,2021,2795680,Number,Total,Total,Lithuania,,2021,2795680
NR,TOTAL,T,LU,,2021,634730,Number,Total,Total,Luxembourg,,2021,634730
NR,TOTAL,T,LV,,2021,1893223,Number,Total,Total,Latvia,,2021,1893223
NR,TOTAL,T,ME,,2021,620739,Number,Total,Total,Montenegro,,2021,620739
NR,TOTAL,T,MK,,2021,2068808,Number,Total,Total,North Macedonia,,2021,2068808
NR,TOTAL,T,MT,,2021,516100,Number,Total,Total,Malta,,2021,516100
NR,TOTAL,T,NL,,2021,17475415,Number,Total,Total,Netherlands,,2021,17475415
NR,TOTAL,T,NO,,2021,5391369,Number,Total,Total,Norway,,2021,5391369
NR,TOTAL,T,PL,ep,2021,37840001,Number,Total,Total,Poland,ep,2021,37840001
NR,TOTAL,T,PT,,2021,10298252,Number,Total,Total,Portugal,,2021,10298252
NR,TOTAL,T,RO,,2021,19201662,Number,Total,Total,Romania,,2021,19201662
NR,TOTAL,T,RS,,2021,6871547,Number,Total,Total,Serbia,,2021,6871547
NR,TOTAL,T,SE,,2021,10379295,Number,Total,Total,Sweden,,2021,10379295
NR,TOTAL,T,SI,,2021,2108977,Number,Total,Total,Slovenia,,2021,2108977
NR,TOTAL,T,SK,,2021,5459781,Number,Total,Total,Slovakia,,2021,5459781
NR,TOTAL,T,TR,,2021,83614362,Number,Total,Total,Türkiye,,2021,83614362
NR,TOTAL,T,UA,,2021,41418717,Number,Total,Total,Ukraine,,2021,41418717
NR,Y15-19,F,AL,,2021,92509,Number,From 15 to 19 years,Females,Albania,,2021,92509
NR,Y15-19,F,AT,,2021,211409,Number,From 15 to 19 years,Females,Austria,,2021,211409
NR,Y15-19,F,BE,,2021,311388,Number,From 15 to 19 years,Females,Belgium,,2021,311388
NR,Y15-19,F,BG,,2021,152328,Number,From 15 to 19 years,Females,Bulgaria,,2021,152328
NR,Y15-19,F,CH,,2021,203802,Number,From 15 to 19 years,Females,Switzerland,,2021,203802
NR,Y15-19,F,CY,,2021,23883,Number,From 15 to 19 years,Females,Cyprus,,2021,23883
NR,Y15-19,F,CZ,,2021,238443,Number,From 15 to 19 years,Females,Czechia,,2021,238443
NR,Y15-19,F,DE,,2021,1865287,Number,From 15 to 19 years,Females,Germany (until 1990 former territory of the FRG),,2021,1865287
NR,Y15-19,F,DE_TOT,,2021,1865287,Number,From 15 to 19 years,Females,Germany including former GDR,,2021,1865287
NR,Y15-19,F,DK,,2021,166863,Number,From 15 to 19 years,Females,Denmark,,2021,166863
NR,Y15-19,F,EA18,p,2021,8618024,Number,From 15 to 19 years,Females,Euro area - 18 countries (2014),p,2021,8618024
NR,Y15-19,F,EA19,p,2021,8680071,Number,From 15 to 19 years,Females,Euro area - 19 countries  (2015-2022),p,2021,8680071
NR,Y15-19,F,EE,,2021,31410,Number,From 15 to 19 years,Females,Estonia,,2021,31410
NR,Y15-19,F,EFTA,,2021,369867,Number,From 15 to 19 years,Females,European Free Trade Association,,2021,369867
NR,Y15-19,F,EL,,2021,261827,Number,From 15 to 19 years,Females,Greece,,2021,261827
NR,Y15-19,F,ES,,2021,1178983,Number,From 15 to 19 years,Females,Spain,,2021,1178983
NR,Y15-19,F,EU27_2020,ep,2021,11211931,Number,From 15 to 19 years,Females,European Union - 27 countries (from 2020),ep,2021,11211931
NR,Y15-19,F,FI,,2021,145710,Number,From 15 to 19 years,Females,Finland,,2021,145710
NR,Y15-19,F,FR,p,2021,2039534,Number,From 15 to 19 years,Females,France,p,2021,2039534
NR,Y15-19,F,HR,,2021,95080,Number,From 15 to 19 years,Females,Croatia,,2021,95080
NR,Y15-19,F,HU,,2021,236815,Number,From 15 to 19 years,Females,Hungary,,2021,236815
NR,Y15-19,F,IE,,2021,158528,Number,From 15 to 19 years,Females,Ireland,,2021,158528
NR,Y15-19,F,IS,,2021,10931,Number,From 15 to 19 years,Females,Iceland,,2021,10931
NR,Y15-19,F,IT,,2021,1380198,Number,From 15 to 19 years,Females,Italy,,2021,1380198
NR,Y15-19,F,LI,,2021,962,Number,From 15 to 19 years,Females,Liechtenstein,,2021,962
NR,Y15-19,F,LT,,2021,62047,Number,From 15 to 19 years,Females,Lithuania,,2021,62047
NR,Y15-19,F,LU,,2021,15892,Number,From 15 to 19 years,Females,Luxembourg,,2021,15892
NR,Y15-19,F,LV,,2021,44082,Number,From 15 to 19 years,Females,Latvia,,2021,44082
NR,Y15-19,F,ME,,2021,18669,Number,From 15 to 19 years,Females,Montenegro,,2021,18669
NR,Y15-19,F,MK,,2021,55811,Number,From 15 to 19 years,Females,North Macedonia,,2021,55811
NR,Y15-19,F,MT,,2021,10392,Number,From 15 to 19 years,Females,Malta,,2021,10392
NR,Y15-19,F,NL,,2021,504139,Number,From 15 to 19 years,Females,Netherlands,,2021,504139
NR,Y15-19,F,NO,,2021,154172,Number,From 15 to 19 years,Females,Norway,,2021,154172
NR,Y15-19,F,PL,,2021,866575,Number,From 15 to 19 years,Females,Poland,,2021,866575
NR,Y15-19,F,PT,,2021,262453,Number,From 15 to 19 years,Females,Portugal,,2021,262453
NR,Y15-19,F,RO,e,2021,497225,Number,From 15 to 19 years,Females,Romania,e,2021,497225
NR,Y15-19,F,RS,,2021,173822,Number,From 15 to 19 years,Females,Serbia,,2021,173822
NR,Y15-19,F,SE,,2021,278531,Number,From 15 to 19 years,Females,Sweden,,2021,278531
NR,Y15-19,F,SI,,2021,45497,Number,From 15 to 19 years,Females,Slovenia,,2021,45497
NR,Y15-19,F,SK,,2021,127412,Number,From 15 to 19 years,Females,Slovakia,,2021,127412
NR,Y15-19,F,TR,,2021,3028526,Number,From 15 to 19 years,Females,Türkiye,,2021,3028526
NR,Y15-19,F,UA,,2021,923149,Number,From 15 to 19 years,Females,Ukraine,,2021,923149
NR,Y15-19,M,AL,,2021,96566,Number,From 15 to 19 years,Males,Albania,,2021,96566
NR,Y15-19,M,AT,,2021,223840,Number,From 15 to 19 years,Males,Austria,,2021,223840
NR,Y15-19,M,BE,,2021,329143,Number,From 15 to 19 years,Males,Belgium,,2021,329143
NR,Y15-19,M,BG,,2021,161910,Number,From 15 to 19 years,Males,Bulgaria,,2021,161910
NR,Y15-19,M,CH,,2021,216228,Number,From 15 to 19 years,Males,Switzerland,,2021,216228
NR,Y15-19,M,CY,,2021,24300,Number,From 15 to 19 years,Males,Cyprus,,2021,24300
NR,Y15-19,M,CZ,,2021,252007,Number,From 15 to 19 years,Males,Czechia,,2021,252007
NR,Y15-19,M,DE,,2021,1991487,Number,From 15 to 19 years,Males,Germany (until 1990 former territory of the FRG),,2021,1991487
NR,Y15-19,M,DE_TOT,,2021,1991487,Number,From 15 to 19 years,Males,Germany including former GDR,,2021,1991487
NR,Y15-19,M,DK,,2021,174603,Number,From 15 to 19 years,Males,Denmark,,2021,174603
NR,Y15-19,M,EA18,p,2021,9155599,Number,From 15 to 19 years,Males,Euro area - 18 countries (2014),p,2021,9155599
NR,Y15-19,M,EA19,p,2021,9220830,Number,From 15 to 19 years,Males,Euro area - 19 countries  (2015-2022),p,2021,9220830
NR,Y15-19,M,EE,,2021,32899,Number,From 15 to 19 years,Males,Estonia,,2021,32899
NR,Y15-19,M,EFTA,,2021,390631,Number,From 15 to 19 years,Males,European Free Trade Association,,2021,390631
NR,Y15-19,M,EL,,2021,286473,Number,From 15 to 19 years,Males,Greece,,2021,286473
NR,Y15-19,M,ES,,2021,1259328,Number,From 15 to 19 years,Males,Spain,,2021,1259328
NR,Y15-19,M,EU27_2020,ep,2021,11900700,Number,From 15 to 19 years,Males,European Union - 27 countries (from 2020),ep,2021,11900700
NR,Y15-19,M,FI,,2021,152522,Number,From 15 to 19 years,Males,Finland,,2021,152522
NR,Y15-19,M,FR,p,2021,2154677,Number,From 15 to 19 years,Males,France,p,2021,2154677
NR,Y15-19,M,HR,,2021,100760,Number,From 15 to 19 years,Males,Croatia,,2021,100760
NR,Y15-19,M,HU,,2021,250935,Number,From 15 to 19 years,Males,Hungary,,2021,250935
NR,Y15-19,M,IE,,2021,164643,Number,From 15 to 19 years,Males,Ireland,,2021,164643
NR,Y15-19,M,IS,,2021,11372,Number,From 15 to 19 years,Males,Iceland,,2021,11372
NR,Y15-19,M,IT,,2021,1476815,Number,From 15 to 19 years,Males,Italy,,2021,1476815
NR,Y15-19,M,LI,,2021,1004,Number,From 15 to 19 years,Males,Liechtenstein,,2021,1004
NR,Y15-19,M,LT,,2021,65231,Number,From 15 to 19 years,Males,Lithuania,,2021,65231
NR,Y15-19,M,LU,,2021,17179,Number,From 15 to 19 years,Males,Luxembourg,,2021,17179
NR,Y15-19,M,LV,,2021,46483,Number,From 15 to 19 years,Males,Latvia,,2021,46483
NR,Y15-19,M,ME,,2021,20223,Number,From 15 to 19 years,Males,Montenegro,,2021,20223
NR,Y15-19,M,MK,,2021,59267,Number,From 15 to 19 years,Males,North Macedonia,,2021,59267
NR,Y15-19,M,MT,,2021,11014,Number,From 15 to 19 years,Males,Malta,,2021,11014
NR,Y15-19,M,NL,,2021,527596,Number,From 15 to 19 years,Males,Netherlands,,2021,527596
NR,Y15-19,M,NO,,2021,162027,Number,From 15 to 19 years,Males,Norway,,2021,162027
NR,Y15-19,M,PL,,2021,911890,Number,From 15 to 19 years,Males,Poland,,2021,911890
NR,Y15-19,M,PT,,2021,273988,Number,From 15 to 19 years,Males,Portugal,,2021,273988
NR,Y15-19,M,RO,e,2021,529720,Number,From 15 to 19 years,Males,Romania,e,2021,529720
NR,Y15-19,M,RS,,2021,183654,Number,From 15 to 19 years,Males,Serbia,,2021,183654
NR,Y15-19,M,SE,,2021,298045,Number,From 15 to 19 years,Males,Sweden,,2021,298045
NR,Y15-19,M,SI,,2021,48450,Number,From 15 to 19 years,Males,Slovenia,,2021,48450
NR,Y15-19,M,SK,,2021,134762,Number,From 15 to 19 years,Males,Slovakia,,2021,134762
NR,Y15-19,M,TR,,2021,3201588,Number,From 15 to 19 years,Males,Türkiye,,2021,3201588
NR,Y15-19,M,UA,,2021,978279,Number,From 15 to 19 years,Males,Ukraine,,2021,978279
NR,Y15-19,T,AL,,2021,189075,Number,From 15 to 19 years,Total,Albania,,2021,189075
NR,Y15-19,T,AT,,2021,435249,Number,From 15 to 19 years,Total,Austria,,2021,435249
NR,Y15-19,T,BE,,2021,640531,Number,From 15 to 19 years,Total,Belgium,,2021,640531
NR,Y15-19,T,BG,,2021,314238,Number,From 15 to 19 years,Total,Bulgaria,,2021,314238
NR,Y15-19,T,CH,,2021,420030,Number,From 15 to 19 years,Total,Switzerland,,2021,420030
NR,Y15-19,T,CY,,2021,48183,Number,From 15 to 19 years,Total,Cyprus,,2021,48183
NR,Y15-19,T,CZ,,2021,490450,Number,From 15 to 19 years,Total,Czechia,,2021,490450
NR,Y15-19,T,DE,,2021,3856774,Number,From 15 to 19 years,Total,Germany (until 1990 former territory of the FRG),,2021,3856774
NR,Y15-19,T,DE_TOT,,2021,3856774,Number,From 15 to 19 years,Total,Germany including former GDR,,2021,3856774
NR,Y15-19,T,DK,,2021,341466,Number,From 15 to 19 years,Total,Denmark,,2021,341466
NR,Y15-19,T,EA18,p,2021,17773623,Number,From 15 to 19 years,Total,Euro area - 18 countries (2014),p,2021,17773623
NR,Y15-19,T,EA19,p,2021,17900901,Number,From 15 to 19 years,Total,Euro area - 19 countries  (2015-2022),p,2021,17900901
NR,Y15-19,T,EE,,2021,64309,Number,From 15 to 19 years,Total,Estonia,,2021,64309
NR,Y15-19,T,EFTA,,2021,760498,Number,From 15 to 19 years,Total,European Free Trade Association,,2021,760498
NR,Y15-19,T,EL,,2021,548300,Number,From 15 to 19 years,Total,Greece,,2021,548300
NR,Y15-19,T,ES,,2021,2438311,Number,From 15 to 19 years,Total,Spain,,2021,2438311
NR,Y15-19,T,EU27_2020,ep,2021,23112631,Number,From 15 to 19 years,Total,European Union - 27 countries (from 2020),ep,2021,23112631
NR,Y15-19,T,FI,,2021,298232,Number,From 15 to 19 years,Total,Finland,,2021,298232
NR,Y15-19,T,FR,p,2021,4194211,Number,From 15 to 19 years,Total,France,p,2021,4194211
NR,Y15-19,T,HR,,2021,195840,Number,From 15 to 19 years,Total,Croatia,,2021,195840
NR,Y15-19,T,HU,,2021,487750,Number,From 15 to 19 years,Total,Hungary,,2021,487750
NR,Y15-19,T,IE,,2021,323171,Number,From 15 to 19 years,Total,Ireland,,2021,323171
NR,Y15-19,T,IS,,2021,22303,Number,From 15 to 19 years,Total,Iceland,,2021,22303
NR,Y15-19,T,IT,,2021,2857013,Number,From 15 to 19 years,Total,Italy,,2021,2857013
NR,Y15-19,T,LI,,2021,1966,Number,From 15 to 19 years,Total,Liechtenstein,,2021,1966
NR,Y15-19,T,LT,,2021,127278,Number,From 15 to 19 years,Total,Lithuania,,2021,127278
NR,Y15-19,T,LU,,2021,33071,Number,From 15 to 19 years,Total,Luxembourg,,2021,33071
NR,Y15-19,T,LV,,2021,90565,Number,From 15 to 19 years,Total,Latvia,,2021,90565
NR,Y15-19,T,ME,,2021,38892,Number,From 15 to 19 years,Total,Montenegro,,2021,38892
NR,Y15-19,T,MK,,2021,115078,Number,From 15 to 19 years,Total,North Macedonia,,2021,115078
NR,Y15-19,T,MT,,2021,21406,Number,From 15 to 19 years,Total,Malta,,2021,21406
NR,Y15-19,T,NL,,2021,1031735,Number,From 15 to 19 years,Total,Netherlands,,2021,1031735
NR,Y15-19,T,NO,,2021,316199,Number,From 15 to 19 years,Total,Norway,,2021,316199
NR,Y15-19,T,PL,,2021,1778465,Number,From 15 to 19 years,Total,Poland,,2021,1778465
NR,Y15-19,T,PT,,2021,536441,Number,From 15 to 19 years,Total,Portugal,,2021,536441
NR,Y15-19,T,RO,e,2021,1026945,Number,From 15 to 19 years,Total,Romania,e,2021,1026945
NR,Y15-19,T,RS,,2021,357476,Number,From 15 to 19 years,Total,Serbia,,2021,357476
NR,Y15-19,T,SE,,2021,576576,Number,From 15 to 19 years,Total,Sweden,,2021,576576
NR,Y15-19,T,SI,,2021,93947,Number,From 15 to 19 years,Total,Slovenia,,2021,93947
NR,Y15-19,T,SK,,2021,262174,Number,From 15 to 19 years,Total,Slovakia,,2021,262174
NR,Y15-19,T,TR,,2021,6230114,Number,From 15 to 19 years,Total,Türkiye,,2021,6230114
NR,Y15-19,T,UA,,2021,1901428,Number,From 15 to 19 years,Total,Ukraine,,2021,1901428
NR,Y15-29,F,AL,,2021,319500,Number,From 15 to 29 years,Females,Albania,,2021,319500
NR,Y15-29,F,AT,,2021,747389,Number,From 15 to 29 years,Females,Austria,,2021,747389
NR,Y15-29,F,BE,,2021,1006453,Number,From 15 to 29 years,Females,Belgium,,2021,1006453
NR,Y15-29,F,BG,,2021,478495,Number,From 15 to 29 years,Females,Bulgaria,,2021,478495
NR,Y15-29,F,CH,,2021,710009,Number,From 15 to 29 years,Females,Switzerland,,2021,710009
NR,Y15-29,F,CY,,2021,94260,Number,From 15 to 29 years,Females,Cyprus,,2021,94260
NR,Y15-29,F,CZ,,2021,771311,Number,From 15 to 29 years,Females,Czechia,,2021,771311
NR,Y15-29,F,DE,,2021,6401690,Number,From 15 to 29 years,Females,Germany (until 1990 former territory of the FRG),,2021,6401690
NR,Y15-29,F,DE_TOT,,2021,6401690,Number,From 15 to 29 years,Females,Germany including former GDR,,2021,6401690
NR,Y15-29,F,DK,,2021,548330,Number,From 15 to 29 years,Females,Denmark,,2021,548330
NR,Y15-29,F,EA18,p,2021,26988687,Number,From 15 to 29 years,Females,Euro area - 18 countries (2014),p,2021,26988687
NR,Y15-29,F,EA19,p,2021,27209480,Number,From 15 to 29 years,Females,Euro area - 19 countries  (2015-2022),p,2021,27209480
NR,Y15-29,F,EE,,2021,97916,Number,From 15 to 29 years,Females,Estonia,,2021,97916
NR,Y15-29,F,EFTA,,2021,1246725,Number,From 15 to 29 years,Females,European Free Trade Association,,2021,1246725
NR,Y15-29,F,EL,,2021,798054,Number,From 15 to 29 years,Females,Greece,,2021,798054
NR,Y15-29,F,ES,,2021,3591310,Number,From 15 to 29 years,Females,Spain,,2021,3591310
NR,Y15-29,F,EU27_2020,ep,2021,35491680,Number,From 15 to 29 years,Females,European Union - 27 countries (from 2020),ep,2021,35491680
NR,Y15-29,F,FI,,2021,466124,Number,From 15 to 29 years,Females,Finland,,2021,466124
NR,Y15-29,F,FR,p,2021,5820211,Number,From 15 to 29 years,Females,France,p,2021,5820211
NR,Y15-29,F,HR,,2021,320601,Number,From 15 to 29 years,Females,Croatia,,2021,320601
NR,Y15-29,F,HU,,2021,790356,Number,From 15 to 29 years,Females,Hungary,,2021,790356
NR,Y15-29,F,IE,,2021,455158,Number,From 15 to 29 years,Females,Ireland,,2021,455158
NR,Y15-29,F,IS,,2021,37526,Number,From 15 to 29 years,Females,Iceland,,2021,37526
NR,Y15-29,F,IT,,2021,4267352,Number,From 15 to 29 years,Females,Italy,,2021,4267352
NR,Y15-29,F,LI,,2021,3192,Number,From 15 to 29 years,Females,Liechtenstein,,2021,3192
NR,Y15-29,F,LT,,2021,220793,Number,From 15 to 29 years,Females,Lithuania,,2021,220793
NR,Y15-29,F,LU,,2021,57858,Number,From 15 to 29 years,Females,Luxembourg,,2021,57858
NR,Y15-29,F,LV,,2021,135161,Number,From 15 to 29 years,Females,Latvia,,2021,135161
NR,Y15-29,F,ME,,2021,56554,Number,From 15 to 29 years,Females,Montenegro,,2021,56554
NR,Y15-29,F,MK,,2021,191035,Number,From 15 to 29 years,Females,North Macedonia,,2021,191035
NR,Y15-29,F,MT,,2021,44930,Number,From 15 to 29 years,Females,Malta,,2021,44930
NR,Y15-29,F,NL,,2021,1605686,Number,From 15 to 29 years,Females,Netherlands,,2021,1605686
